sme_id,business_name,revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,sector,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,business_stage,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,target_segment,total_customers,active_customers,repeat_customers,channels_used,owner_age,owner_gender,education_level,employment_status,location,eligible_for_funding,default_risk,business_health_score
1236,SME_1236,135307.92992063722,0.16326358748547565,0.6102339062258735,0.0,22506.21363176194,59,43,11,tech,0,0.0,0,4,473714.5316372595,0.044887992612440336,35,mature,0,0,1,1,1,1,3,1,448233.84655199305,34506.82613112701,0.10818600777490969,0.04822435258104195,0.1622661942556142,98993.29444549697,17861.258273306958,0,15,38,7493.511078648957,4768,35776,429,medium,379,379,379,physical,38,male,phd,self-employed,Kisumu,1,medium,34.9
1237,SME_1237,139482.23736807887,0.2205210781236639,0.09032917823635545,2027.2214422406648,37215.185866868305,5,18,17,retail,0,0.0,0,9,911432.0388239379,0.14139466355040034,25,growth,1,1,1,1,1,1,2,1,440260.0261887385,44806.02906771738,0.058031611088292634,0.030241437087479364,0.18179194141875835,23208.544682159092,28534.387278679264,9,35,0,38746.009085159996,2924,82205,315,medium,554,554,202,physical,20,female,bachelor,self-employed,Mombasa,1,low,78.2
1238,SME_1238,41037.9882613642,0.062155413239839516,0.48038647578378413,0.0,23348.370458189893,54,45,6,manufacturing,0,0.0,0,7,438070.7248506852,0.26124477252166006,13,startup,0,1,1,1,1,1,3,1,491463.60203411366,30426.874489186033,0.0586869587009477,0.04544348032271321,0.21837234906825365,46985.05651416745,43285.10479286618,6,36,39,931.5518459312277,777,36807,120,medium,2858,598,598,online,39,female,highschool,self-employed,Nairobi,0,medium,38.8
1239,SME_1239,65587.22106997356,0.16292973323467583,0.3269871554319625,735.3458143063331,11390.03778564281,44,46,8,transport,0,0.0,0,9,637247.2933419116,0.1006550157967292,17,startup,1,1,1,1,0,1,4,1,287766.16972023284,8594.148868396094,0.09475824043921618,0.022184217876749786,0.13781201475439012,142232.95449995034,23644.81121622839,11,40,15,27768.19414152148,4584,67111,231,medium,3092,2297,2297,mobile,57,male,bachelor,self-employed,Other,0,low,53.5
1240,SME_1240,134176.44666996168,0.21565408762574584,0.42567458028442207,668.2100434383083,9967.506447234315,42,42,10,agriculture,1,186340.22604357882,0,1,54643.80461988032,0.17281251680905463,16,growth,1,1,1,1,1,0,1,1,465108.8871092396,23979.870297303074,0.06010092819693653,0.04435836000282056,0.1480026482976901,20856.67990340372,17133.676656586682,1,48,19,4915.095105752648,3087,94763,94,high,2479,2479,2479,online,31,male,bachelor,self-employed,Nairobi,1,low,38.7
1241,SME_1241,43295.46556010049,0.15087495253350752,0.28470079250461017,0.0,21271.559712817278,72,37,15,services,0,0.0,0,4,96244.11105565682,0.21758772619191347,3,growth,0,0,1,0,1,1,3,1,267102.6060105155,34462.97446873649,0.1037869296737421,0.047046773920902306,0.2843937030432271,89447.50293030468,3392.431526424478,8,37,23,40563.073958986664,263,13019,22,high,4849,1488,530,online,41,male,master,employed,Mombasa,1,low,33.7
1242,SME_1242,46001.4840364459,0.3507882138966738,0.17363510548105104,1532.3989914703157,37774.732850710745,92,45,4,transport,0,0.0,0,7,99681.91183725209,0.12871789851557658,35,startup,1,1,0,1,1,1,2,1,69981.72765787196,19762.145449781303,0.10800865908478756,0.028549977670210638,0.1262886189206272,88378.68738098837,20309.59733037662,4,23,14,40408.34962598957,3118,45729,377,high,2190,170,170,physical,26,male,master,self-employed,Nairobi,1,low,56.7
1243,SME_1243,40709.89363226018,0.03319805187852631,0.4126309169101998,0.0,30253.57425903834,57,2,18,transport,0,0.0,0,0,782675.9483539165,0.20819831387371895,8,startup,0,1,1,1,1,1,3,1,115787.69043760946,43020.81328981242,0.08659908055804914,0.036412967887694686,0.1163561691729704,138707.24019523856,4865.675179566753,4,24,9,35139.512555744004,2932,68227,114,medium,1274,1274,1274,online,41,male,none,self-employed,Mombasa,0,medium,49.0
1244,SME_1244,36662.24428537971,0.22411099709187154,0.39816465406584317,1135.9504574829539,34431.46449502716,47,18,11,transport,0,0.0,0,9,363251.7569073836,0.2948736274427731,25,growth,1,1,1,1,1,1,3,1,200293.73290295972,15111.211465882487,0.11358817821626539,0.025614829898602982,0.1895398022672942,43883.736894776215,18786.806538769928,13,26,11,37796.919203889345,685,95447,461,medium,3241,3007,546,physical,46,male,phd,self-employed,Other,1,medium,50.1
1245,SME_1245,39957.195474788336,0.1379038783822475,0.4458085448609583,0.0,14116.317536597122,76,19,9,tech,1,192636.0853687062,0,9,243059.4545984971,0.19216848897038324,28,growth,0,1,1,0,1,1,4,1,376455.9459834743,21402.261158086047,0.0514245616338419,0.022725689893572584,0.19689904971519687,196835.28954573625,17808.568312191193,18,4,36,29538.851001809475,1283,1434,154,medium,4795,2061,2061,mobile,33,female,none,employed,Nairobi,1,medium,40.8
1246,SME_1246,35252.61630745629,0.20403441083856727,0.2980043046932047,0.0,24071.767297880277,25,24,9,transport,0,0.0,0,3,752378.0770826882,0.09613455864719214,5,startup,0,1,1,1,0,1,2,0,86617.17608145918,46239.46402507914,0.06584873416572097,0.04311204223246571,0.1922945254153992,35279.41076144812,32711.856825701474,17,49,34,24274.55693144694,2475,28969,162,low,3889,1432,1024,physical,32,male,master,self-employed,Kisumu,1,low,55.4
1247,SME_1247,50510.598832852345,0.1808915006189472,0.2100266965020226,2498.679328308798,2219.76324846635,44,10,8,tech,0,0.0,0,4,186560.86130505096,0.3164886628539043,8,growth,1,1,0,1,1,1,3,1,212698.38847689808,30809.74057075774,0.10410574959994254,0.03889489740133474,0.11692664241550048,121681.43635410542,18937.75688311526,7,48,26,20507.167198996172,603,19594,76,high,1006,1006,475,online,39,male,none,self-employed,Kisumu,1,low,50.0
1248,SME_1248,38733.477653734124,0.09867906620230023,0.06618195074642377,0.0,40876.620797906035,15,16,3,services,1,203192.8070442975,0,9,261562.67456887502,0.3389034675548198,27,growth,0,1,1,0,1,1,3,1,492062.47110990447,5280.576577536381,0.11701103759763211,0.04256729869229281,0.14297352385619702,68979.9413087292,19824.362464890746,2,20,12,33065.834133916236,3600,11125,438,medium,3635,1244,250,online,27,male,highschool,self-employed,Mombasa,0,low,65.9
1249,SME_1249,55222.370764254956,0.16602974747215382,0.4229059902209109,168.0021321991876,49494.60811199373,51,48,21,agriculture,1,352487.0996146709,0,2,442312.81440462044,0.23685796987868984,19,growth,1,1,0,1,1,1,4,1,403556.1693244591,15980.959959620319,0.11724056683473903,0.03319057803500411,0.14977441951008966,30911.61490779529,15031.182546178668,13,42,29,19139.953772027475,4433,54889,291,medium,3400,3400,292,online,37,female,highschool,self-employed,Mombasa,1,medium,59.0
1250,SME_1250,33541.220078609345,0.019946898402119884,0.3635834223665979,0.0,20343.953131233546,53,34,18,retail,0,0.0,0,1,344809.307634321,0.101820764972713,30,growth,0,1,0,1,1,1,1,0,307398.0755754799,38899.22872774367,0.05002786306380822,0.027488185810259885,0.13525954432726572,110082.29083017126,30791.090455833324,10,34,2,139.6039119736403,2292,87162,215,high,899,230,230,mobile,23,female,bachelor,self-employed,Mombasa,0,medium,37.9
1251,SME_1251,57876.31903622698,0.19222732503999757,0.1551326050704061,4936.524568132276,548.1826565771674,34,13,14,manufacturing,1,359145.1172163714,0,2,593684.3668159114,0.1122272736313201,34,growth,1,1,1,1,1,1,1,1,77796.61394053035,7342.169216980743,0.0942304444379487,0.03280549880722753,0.15823486453370247,38055.14410906105,20078.15654547923,7,5,34,5037.4770583945465,4167,85297,96,low,1003,600,600,online,42,female,none,self-employed,Other,1,low,50.6
1252,SME_1252,76608.46598695201,0.1708710926193368,0.21921394900550636,986.7887245084444,8489.631977547368,77,38,3,retail,1,486700.2874475233,0,4,351083.80669335066,0.0,31,growth,1,1,0,0,1,1,1,1,56578.510700025196,49687.524921565186,0.05191302997924335,0.021943707223563622,0.1344174648664895,137570.49711876293,47480.81332479902,11,8,36,32590.77240666165,125,13970,368,medium,4540,1751,1751,online,42,female,none,employed,Mombasa,1,low,54.1
1253,SME_1253,31999.87948789849,0.19470621180501718,0.2299861782072839,14546.233409987219,32626.343887520943,8,18,17,tech,1,273369.1948887539,0,6,405092.60314171406,0.1407872524758647,25,growth,1,1,1,1,1,1,4,1,97361.70613357124,45405.76866701318,0.0990228070293121,0.028505809326849485,0.2262514653485064,11324.020656104633,44706.600104216974,10,44,11,18246.065579203936,3252,70688,198,low,2454,2454,2454,physical,23,male,master,employed,Kisumu,1,medium,56.8
1254,SME_1254,59141.83307935251,0.22406828275610052,0.07755233520263727,12710.84260169299,30603.96591019296,77,2,4,tech,0,0.0,0,1,865628.8760844963,0.3065579444485567,18,mature,1,1,1,0,0,1,1,1,197208.52212801744,15072.206726342856,0.10376292283710241,0.02892568273621198,0.10042088137628719,104526.94546373223,12608.931123735048,8,26,48,49477.60124594519,2564,35708,136,medium,4137,485,485,online,21,male,none,self-employed,Kisumu,1,low,58.3
1255,SME_1255,99514.7058346351,0.17573338881467976,0.17734764050922994,0.0,39393.2359792772,70,33,21,services,1,101786.12365393605,0,6,886840.8108354424,0.13160316825539461,34,growth,0,0,1,1,1,1,2,1,322877.00568119355,45297.71752379621,0.110036399232422,0.04143573952410888,0.23733016862186862,47701.65699035603,20794.640901908377,3,0,28,17695.986730223667,3106,76620,369,medium,3474,664,664,physical,41,male,bachelor,self-employed,Mombasa,1,low,65.1
1256,SME_1256,35339.869995250054,0.16036625938587934,0.12992544647904689,45691.048433573924,12694.200548053408,96,48,18,manufacturing,0,0.0,0,5,831156.9669971394,0.10440673790948896,28,growth,1,1,1,1,1,1,1,1,138866.07451399227,36476.30938090733,0.08706103928283268,0.02159405319572718,0.0875058203001601,190248.93600999488,32094.54558555783,18,29,29,5421.217705299225,4118,57797,20,high,1109,1109,1109,mobile,20,female,master,self-employed,Eldoret,0,medium,57.4
1257,SME_1257,138918.08085170275,0.08832521643370952,0.2381281482168095,2631.649219731355,38181.595777356706,21,40,15,tech,0,0.0,0,6,867534.31405054,0.3022884416568987,35,startup,1,1,0,1,1,1,1,1,73017.98341739722,24140.786241936716,0.10950786881247591,0.0273581543512396,0.24902280875997812,143553.71716967097,1799.2698901734539,6,14,21,16419.08789103752,661,77434,159,low,2026,250,250,online,29,male,bachelor,employed,Mombasa,1,medium,60.8
1258,SME_1258,60519.08369478457,0.10014454654456642,0.18919537525056557,7889.774941084881,34399.20107618349,7,21,19,retail,0,0.0,0,6,578334.0959523347,0.3151279688627503,21,startup,1,0,1,1,1,0,3,1,90881.74538452383,13825.286978195978,0.11466903905226616,0.028298310960159924,0.1963432136628405,152279.96792964434,12143.18265549143,16,31,16,34342.456535094534,3439,88658,321,medium,4617,1549,799,mobile,53,female,highschool,self-employed,Eldoret,1,low,43.3
1259,SME_1259,39373.73560691226,0.23307142341241316,0.05594926186998769,1240.6597022930432,16140.724885692165,90,37,22,tech,0,0.0,0,8,653308.5504563563,0.1463868835993678,19,growth,1,1,1,0,1,1,2,1,242057.72832850562,14009.514259040958,0.08732602060030856,0.03654081715335346,0.11517631964194466,142543.2758510674,14966.460061427964,15,19,26,26413.80382956491,116,15926,299,high,2954,2656,708,online,50,male,master,self-employed,Nairobi,1,low,55.9
1260,SME_1260,48678.79124246208,0.2505434783994185,0.6033885345854222,118013.56675076499,27274.4074028481,79,26,6,manufacturing,1,278874.50929104607,0,6,566029.7032238417,0.25094489674107,16,startup,1,1,1,1,1,1,4,1,397907.15647706087,31733.346977757326,0.0866880654286382,0.02734083413482966,0.14976254790760873,134849.61348785248,20717.45131540988,18,3,21,30514.782079460078,1978,19976,120,medium,2376,273,273,online,33,male,phd,self-employed,Nairobi,1,medium,49.6
1261,SME_1261,65201.46953198923,0.1333322694581562,0.4878811096543846,58422.15589623134,7363.690424916336,56,20,15,beauty,0,0.0,0,5,789876.3223718617,0.11322479353125708,20,mature,1,1,1,1,1,1,2,1,419489.39777752245,23722.758193581834,0.08540998874651601,0.023972872301145684,0.185329321649831,31919.360976239757,44576.301194151296,11,33,48,5561.85059100886,2881,10429,472,high,4583,2797,2415,online,38,female,bachelor,self-employed,Kisumu,0,medium,45.2
1262,SME_1262,51423.22064417014,0.15322019230772918,0.18314708677200214,3034.556765407551,22628.225171779133,49,40,7,agriculture,0,0.0,0,9,559980.4760462154,0.165736785698981,23,startup,1,1,1,1,1,1,1,1,180973.58720812324,31784.262914990668,0.08532454266076958,0.027739422917302935,0.18583940520455322,199498.53120334147,5720.0246781667665,6,47,48,41349.074269261575,675,89405,192,medium,1648,1251,1251,physical,48,male,phd,employed,Nairobi,1,medium,52.7
1263,SME_1263,64503.62440051237,0.08667699375043636,0.3408632094980415,0.0,44059.86697778205,42,30,12,retail,0,0.0,0,7,128855.42525976492,0.01798896921873419,30,growth,0,1,1,1,1,1,3,1,348547.17503464455,19861.500078946854,0.10421739190794489,0.03265648926627157,0.1440459806412788,133188.2389076018,4225.820203609528,13,37,6,45119.359093157844,4552,57903,458,high,3847,1679,1679,physical,55,female,phd,self-employed,Nairobi,0,medium,43.1
1264,SME_1264,37398.97869482386,0.23209297916872113,0.36261976347319425,0.0,21059.568991269538,23,26,16,tech,0,0.0,0,6,813388.5180477228,0.23601021460727725,22,growth,0,1,1,1,1,1,4,1,226719.414813745,15353.35324285556,0.05471309478628131,0.03576430184900646,0.09930233041230019,179988.9129774115,33556.49436369508,10,19,45,7267.499356281199,4502,63224,335,medium,4178,2590,2590,physical,49,male,bachelor,self-employed,Nairobi,1,low,52.0
1265,SME_1265,53598.37580165545,0.1965791776584245,0.4786628782160215,2390.578683915588,41978.3353237711,52,36,9,tech,1,358743.5799463464,0,5,765373.4672639857,0.18970864702367482,8,mature,1,1,0,1,1,1,2,1,487630.716573332,42645.00315884236,0.0816743425656944,0.021097075852841485,0.20262691471088937,103242.17205580512,18860.21496544966,10,46,10,31306.833341520047,3724,25155,214,high,736,86,86,online,30,female,master,employed,Other,1,medium,58.6
1266,SME_1266,34205.38735435264,0.28588522055246246,0.1772092460009882,1113.2777754871684,29512.66826298472,79,1,20,tech,0,0.0,0,3,823894.5833769728,0.1328072675408447,28,startup,1,1,1,0,1,1,2,1,232232.41331144318,46401.95970081399,0.08667906402730119,0.029294325546267163,0.163906282801981,60764.36430141756,9708.308566218358,6,27,15,11488.254277270371,1517,42394,142,high,1604,1604,1604,online,49,male,phd,employed,Other,1,low,42.7
1267,SME_1267,47627.64845466476,0.08851738459741826,0.4638160175973639,0.0,9593.835655117839,53,46,5,transport,1,424423.6965977243,0,6,206620.87412196663,0.19079699664106572,8,mature,0,1,1,1,0,1,1,0,228156.63370906148,36736.57427841588,0.06501190184398932,0.042925047198064684,0.22027772111301352,90259.72399456601,35388.485260715504,10,38,35,9113.66406220071,4296,52082,154,low,979,979,979,online,41,female,master,self-employed,Mombasa,0,low,41.8
1268,SME_1268,37537.69990436804,0.12353944706872479,0.21781420436895974,0.0,29055.31223489482,16,8,11,retail,1,154872.70020311812,1,7,286184.71166066773,0.1784949042587356,28,mature,0,1,1,0,1,1,1,1,275705.42600556,12271.499768568361,0.08788932293045762,0.03792851627552067,0.14451725028164727,82836.08968817665,12904.086371310992,2,24,21,10228.402619984829,4327,81206,15,high,1547,1547,1547,physical,21,male,phd,self-employed,Eldoret,0,high,50.4
1269,SME_1269,39067.76702518425,0.16620121457679005,0.099620639374708,0.0,25299.166457853175,96,18,2,manufacturing,1,456913.34934527596,0,7,309836.6633182594,0.1172753941207936,19,mature,0,1,1,1,0,1,4,1,61476.138504253555,9153.968909467956,0.08189619116578727,0.03368118136136729,0.16004516758699888,8112.078264759862,28716.34904672483,14,10,24,26066.004376008674,4893,84294,301,low,2101,1393,605,physical,58,male,bachelor,self-employed,Kisumu,1,low,47.9
1270,SME_1270,100109.60118288409,0.19525426764080395,0.4086204838971746,852.8579343658388,19932.0667598192,37,41,22,manufacturing,1,374416.0193718456,0,3,517918.92546196014,0.23985507704669515,4,mature,1,1,1,1,1,1,1,1,238067.72591977945,29258.766434192366,0.1016307726933734,0.03358914761572201,0.2210433879719243,136612.936868804,21029.067560779255,2,49,36,44295.00935797086,1975,15795,480,high,1170,1170,1170,mobile,44,male,none,self-employed,Other,1,low,49.3
1271,SME_1271,90550.90741545334,0.13490326537166572,0.4936137636183642,226.66922075037198,5981.521975803516,18,35,16,retail,0,0.0,0,9,151199.54248019058,0.17020508171335377,23,mature,1,1,1,1,1,1,3,1,422918.6064576733,29765.84885086332,0.07473060448751417,0.031066981475584923,0.16207883997494918,148841.23023112267,18699.590501708415,8,7,2,40930.2167104816,3680,37217,358,high,2556,2383,2383,physical,27,male,master,employed,Other,0,medium,32.3
1272,SME_1272,67078.32316292715,0.08889272366824097,0.6881863460296027,4248.04270067254,20835.433192361492,20,9,4,beauty,1,56678.4121564734,1,8,397674.11820937,0.1865719733089074,9,growth,1,1,1,0,1,1,4,1,325436.9066154679,33765.873334227006,0.11648412070966636,0.030261319234814357,0.08505587472532095,12977.993599924503,36335.94197387429,16,33,34,7169.170751982046,879,91126,199,high,3875,2880,2080,mobile,51,male,phd,self-employed,Kisumu,0,high,32.4
1273,SME_1273,36104.93990567443,0.21169852702464997,0.12004121023646797,0.0,3638.1188119813555,46,39,5,manufacturing,1,135921.99461886642,0,2,198514.99785744902,0.053933863444004526,22,mature,0,1,1,1,1,1,1,1,486239.4848238426,45777.89394650126,0.07896112441738537,0.03201907980718319,0.0778326278336957,52958.95690918431,31057.039154697355,16,26,48,25495.990819424675,3916,33463,431,high,3249,1487,1487,mobile,26,male,none,self-employed,Other,1,low,55.5
1274,SME_1274,44208.21360380227,0.20047947537819072,0.4048379527621183,2124.4959992113772,4938.452569937563,2,44,7,tech,1,478816.42643527663,0,8,279467.45877208177,0.1874382420573908,5,growth,1,1,1,1,1,1,4,0,196530.30006950832,34105.72306776217,0.0941624698974399,0.04607621482190948,0.06388701705969073,134565.07998625675,26178.255282704027,11,43,37,7544.231772641197,4137,94729,64,low,742,742,742,physical,41,male,none,self-employed,Kisumu,1,low,49.1
1275,SME_1275,98497.47381071212,0.08586081296053924,0.23852981343097002,25710.230853141165,20795.8266466358,87,38,6,transport,1,162078.0541831989,0,2,712259.8818672588,0.18206700331173303,21,growth,1,1,0,1,1,1,2,1,122685.92939792742,46226.590225129934,0.0655175721233517,0.03406493943794138,0.10617935353441776,67769.48503169109,7276.153355549036,6,21,41,21902.424662195197,3944,11207,18,high,1706,1706,178,online,48,male,none,employed,Mombasa,0,low,66.2
1276,SME_1276,52932.987241148076,0.2448809960773847,0.41750380657860464,1037.0397216428373,15269.074098423185,94,6,24,retail,1,171651.47047304158,0,6,857714.9331909355,0.11743859196985947,32,growth,1,1,1,1,1,1,4,0,387759.3692789455,10296.386343509022,0.09820599150209675,0.040078141947332974,0.12888161750723104,187100.7167222802,29696.38866210964,10,7,40,28126.292842025206,1739,45311,89,high,967,967,953,physical,21,female,bachelor,employed,Mombasa,1,low,44.4
1277,SME_1277,238694.3289243162,0.23191390964376227,0.07942656731531242,612.7416024063552,46277.216293111174,63,3,22,services,1,102898.57623788134,0,3,42447.74926524018,0.2531543744504293,13,mature,1,1,1,1,1,1,2,1,69645.64622139894,36916.1387787985,0.08596971074021723,0.04423545991828913,0.19452060336826987,26956.19180428016,34944.84613853774,13,32,37,40578.95107259925,759,5164,36,high,4563,1810,1810,mobile,57,male,bachelor,self-employed,Nairobi,1,low,53.2
1278,SME_1278,59724.254327593444,0.1594007548073455,0.1105845336452154,2695.0028455514935,18785.290269013527,3,14,10,manufacturing,1,405356.79455799505,1,4,574579.0240879004,0.0,15,startup,1,1,1,1,1,1,4,1,121800.14281512458,46734.858096936936,0.07395654407832591,0.03295899824270599,0.20087363102619737,185976.9488635339,40925.17118587237,19,38,23,43065.20999640693,4035,32045,185,high,466,466,466,online,34,male,bachelor,self-employed,Kisumu,0,medium,64.9
1279,SME_1279,54158.394658393816,0.15557185036632254,0.18361877652502742,2633.610867547311,37892.906103605004,46,11,14,manufacturing,0,0.0,0,2,55338.56682102179,0.15178016228608193,35,mature,1,1,1,1,1,1,1,1,278127.3789427995,25826.260029493948,0.07435373499587994,0.045174952486510746,0.045161400218150946,183222.0877782299,15670.848675881982,0,8,33,1384.9967541946228,3400,28390,438,high,2634,2216,1419,physical,39,male,bachelor,employed,Kisumu,1,low,18.7
1280,SME_1280,44318.09599499212,0.1887840439781135,0.31184460685021265,9461.186689116954,26512.376318312137,49,47,8,services,0,0.0,0,1,103544.26011131928,0.23099544273467765,4,startup,1,1,1,0,1,0,2,1,389092.3974173714,48538.414405978314,0.07628180684089195,0.049780491248549344,0.1809251352577156,191374.29161564773,13951.24723150982,5,21,34,34460.76972639447,1118,20561,308,high,3231,766,766,online,45,male,master,self-employed,Mombasa,1,low,46.5
1281,SME_1281,52739.68967244682,0.08968078508206193,0.20383781001924667,932.2078118364607,35204.283432116776,1,5,14,transport,0,0.0,0,7,710982.3539218269,0.4098509119579856,25,growth,1,1,0,1,1,1,4,1,320436.4927594576,29863.09631234318,0.08062173769025116,0.03512483642562984,0.1315924045911919,20059.406109497228,37689.855165281355,16,8,10,20507.95187180271,1462,79999,46,medium,4451,3325,732,mobile,30,male,phd,self-employed,Other,0,low,48.5
1282,SME_1282,46882.846673674285,0.15210220354148574,0.39885815158701293,0.0,13005.799150769959,22,8,14,manufacturing,0,0.0,0,6,740895.9443720743,0.06343270650014549,22,startup,0,1,1,1,1,1,3,0,497701.65576808277,47433.83696492737,0.06733541399808032,0.032082395221646694,0.1674650474086854,58118.275795866146,23905.230551679124,8,30,14,24747.68963483214,3018,33611,130,low,2436,2436,1962,physical,42,female,master,self-employed,Kisumu,1,low,39.9
1283,SME_1283,71019.55611014769,0.0,0.45403419273868717,56975.43242186401,47095.248641916456,93,34,20,transport,1,211556.98730336063,0,6,817701.0597093428,0.2088627462768401,32,growth,1,1,1,1,1,1,1,0,344723.1823180036,38683.31963403385,0.06941807314879422,0.04417388638949667,0.24636722664511124,54007.38676536103,20886.912794742286,0,33,13,11092.147202696646,2844,97469,87,low,1845,1845,384,online,23,female,none,self-employed,Kisumu,0,low,39.9
1284,SME_1284,82823.55585842006,0.21135189518520547,0.38993663118680333,0.0,26504.424845721198,14,7,23,tech,1,256834.41073361703,0,7,484756.6815348988,0.25479027930001474,17,mature,0,1,1,1,1,1,4,1,376235.3041988962,25599.243457611297,0.11708539762523724,0.03947509745429073,0.10892625152020471,177632.2778439825,8870.421527190141,11,3,44,1713.482647217518,1544,32323,341,high,121,121,121,mobile,23,female,phd,self-employed,Other,1,low,46.2
1285,SME_1285,38581.91078760235,0.04069547442906983,0.5428181459491301,19429.84626860218,41566.20356426248,92,6,3,manufacturing,1,409111.3110120376,0,0,862611.3323758644,0.2063347927645112,4,growth,1,1,1,0,1,0,4,1,497262.19823618105,6543.113089132995,0.07108832002765712,0.03839586084081621,0.17473131324543412,162399.3734247299,22273.563384056724,19,45,16,41769.51087844206,2493,82595,61,medium,1886,100,100,physical,20,male,phd,self-employed,Mombasa,0,low,24.3
1286,SME_1286,34636.24565783633,0.25523938799002993,0.3623739944183014,611.0962002905469,18252.284673805676,85,3,1,agriculture,1,411449.6699635908,0,7,183501.52580879186,0.07676564076692288,32,growth,1,1,0,1,1,0,2,0,316608.1367829473,34582.628437350926,0.09388356628943427,0.04658374867328102,0.20314521567384633,35984.47299134862,36580.23180049298,16,13,12,11531.401229303528,3108,70594,128,medium,3237,2378,1007,physical,42,male,none,employed,Kisumu,1,low,57.0
1287,SME_1287,32478.580348095922,0.12689159342234846,0.11746549344897492,14955.468707645254,5010.567452526227,45,12,9,agriculture,0,0.0,0,9,264722.0853623026,0.1516327400146385,27,startup,1,1,1,1,1,1,2,1,371578.2635017224,16442.537472969692,0.07417382569486164,0.039483626668025476,0.15412915616539435,32588.203067371775,23077.07655852852,3,7,27,44014.87625202092,1916,80600,38,low,2939,2939,1271,online,43,male,highschool,self-employed,Kisumu,1,low,59.4
1288,SME_1288,63433.88012843706,0.1351833112648176,0.5045064770307509,14341.52727247605,33685.58238604244,96,18,9,transport,1,59551.17116707888,0,4,151812.1046499319,0.0,6,mature,1,1,1,1,1,0,1,1,184247.41465445646,17989.48548806752,0.10675876830802403,0.039247322545948704,0.1190490840085153,97455.58404312543,43763.788603679204,7,40,42,3485.1031573618684,3317,20597,328,medium,4685,1492,625,online,46,female,phd,self-employed,Other,1,medium,36.4
1289,SME_1289,36028.969913889,0.1060586265740846,0.2092265646591004,10885.162695132885,387.98241687122425,6,6,22,agriculture,0,0.0,0,7,801586.515370239,0.20038659348321,3,mature,1,1,0,1,1,1,2,1,291539.98278961243,5890.27877649449,0.09871622727762336,0.026207081703335647,0.11820421789790411,38801.19269671871,1206.2474724452932,18,34,37,20421.631093307486,3570,63321,160,medium,1767,1767,1767,online,26,female,master,employed,Nairobi,0,low,46.4
1290,SME_1290,31587.057968161695,0.12983727882545465,0.43656277495283546,2912.1746011189457,23764.648828275414,65,9,2,agriculture,0,0.0,0,8,244101.61601888653,0.058410726293356,10,growth,1,1,1,1,1,1,4,1,460378.5831661196,30094.360287247895,0.07297590969658946,0.04064684112040458,0.12599363014424858,97800.59382594611,9818.356666407,18,21,21,37117.29079717431,4610,14436,278,low,3307,2043,518,physical,53,female,phd,self-employed,Other,0,medium,59.4
1291,SME_1291,59579.907366113905,0.24929719416036256,0.5360601324832659,35.467847722696426,9640.095133322962,21,24,16,transport,0,0.0,0,1,172401.01790312972,0.24556609409607807,16,growth,1,1,1,1,1,0,4,1,433994.87938144326,18018.246254391186,0.10016367282119035,0.04738993593472232,0.1617041357142461,169715.45035315325,31116.212155616668,4,5,33,12837.378246843056,594,35439,161,low,4998,3497,1574,online,23,male,none,employed,Other,0,low,51.4
1292,SME_1292,278428.7351168243,0.0,0.36850320160955985,0.0,31368.775221768108,4,43,8,agriculture,1,474452.7581011308,0,2,630648.4738362951,0.1346577621251765,13,growth,0,1,1,1,0,1,2,0,187829.56185100324,49207.47935635604,0.10297210620066682,0.037290262107351285,0.11574069044833113,102483.27949902875,33927.10474588754,10,32,0,48370.67202470945,3952,66394,48,low,812,812,812,online,21,female,none,employed,Nairobi,1,low,46.2
1293,SME_1293,49671.60783481614,0.23938757702617314,0.07557617802530253,0.0,48970.993656892606,3,34,6,retail,0,0.0,0,5,95540.38583346091,0.12524851764999084,26,growth,0,1,1,1,0,1,1,1,210748.0505026991,38705.34545485173,0.059680413287909954,0.047101186023897665,0.17958303580544535,146266.80947973288,14509.376638069547,5,17,22,31874.815353300368,770,57755,124,high,3004,167,167,online,42,female,master,self-employed,Kisumu,1,low,73.7
1294,SME_1294,76844.31151704906,0.17366164367711956,0.16226817502353127,687.1946551435905,23220.145316032296,30,24,23,manufacturing,1,280681.12876532425,0,8,64002.27167576909,0.2166550257603408,26,startup,1,1,1,0,1,1,3,1,430868.12432434317,21086.927576937942,0.09047024657748368,0.030187120320783106,0.17095440006887946,53764.000291947574,47152.67907847169,12,7,31,10869.6158315925,339,75577,432,low,3265,403,403,physical,55,male,none,employed,Nairobi,0,low,43.5
