sme_id,business_name,revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,sector,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,business_stage,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,target_segment,total_customers,active_customers,repeat_customers,channels_used,owner_age,owner_gender,education_level,employment_status,location,eligible_for_funding,default_risk,business_health_score,log_revenue,profit_per_employee,late_payment_rate,debt_profit_ratio,marketing_efficiency,funding_request_ratio,customer_retention_rate,invoice_completion_rate,liquidity_ratio,payroll_to_revenue,marketing_conversion_rate,profitability,financial_health,payment_behavior,operational_efficiency,marketing_roi,business_maturity,customer_base_size,funding_size_category
1268,SME_1268,37537.69990436804,0.1235394470687247,0.2178142043689597,0.0,29055.31223489482,16,8,11,retail,1,154872.70020311812,1,7,286184.71166066773,0.1784949042587356,28,mature,0,1,1,0,1,1,1,1,275705.42600556,12271.49976856836,0.0878893229304576,0.0379285162755206,0.1445172502816472,82836.08968817665,12904.086371310992,2,24,21,10228.402619984829,4327,81206,15,high,1547,1547,1547,physical,21,male,phd,self-employed,Eldoret,0,high,50.4,10.53312767726503,2346.1062440230025,1.9090909090909092,1.7631146126774404,1.29193930531182,7.62392774170391,1.0,0.9230769230769231,2.5505072581271,7.344760779375237,0.0034666050381326552,Thin Margin,Manageable,Occasional,Lean,Low ROI,Mature,Medium,Medium
1269,SME_1269,39067.76702518425,0.16620121457679,0.099620639374708,0.0,25299.16645785317,96,18,2,manufacturing,1,456913.349345276,0,7,309836.6633182594,0.1172753941207936,19,mature,0,1,1,1,0,1,4,1,61476.13850425356,9153.968909467956,0.0818961911657872,0.0336811813613672,0.1600451675869988,8112.078264759862,28716.34904672483,14,10,24,26066.004376008677,4893,84294,301,low,2101,1393,605,physical,58,male,bachelor,self-employed,Kisumu,1,low,47.9,10.57307862945502,406.95590651233596,12.0,0.5993977819499041,1.544231391586308,7.93074923167555,0.43431442928930364,0.4166666666666667,0.9426806320346897,1.5735769711287622,0.06151645207439199,Healthy Margin,Stable,Problematic,Lean,Low ROI,Startup,Large,Medium
1270,SME_1270,100109.60118288409,0.1952542676408039,0.4086204838971746,852.8579343658388,19932.0667598192,37,41,22,manufacturing,1,374416.0193718456,0,3,517918.92546196014,0.2398550770466951,4,mature,1,1,1,1,1,1,1,1,238067.72591977945,29258.766434192366,0.1016307726933734,0.033589147615722,0.2210433879719243,136612.936868804,21029.06756077925,2,49,36,44295.00935797086,1975,15795,480,high,1170,1170,1170,mobile,44,male,none,self-employed,Other,1,low,49.3,11.514030865618594,2705.664896834705,1.6363636363636365,2.0927608335244487,5.0225399297123445,5.173519016580696,1.0,0.9607843137254902,1.574694160868714,2.378070865399495,0.2430379746835443,Healthy Margin,Manageable,Occasional,Lean,Moderate ROI,Mature,Medium,Large
1271,SME_1271,90550.90741545334,0.1349032653716657,0.4936137636183642,226.669220750372,5981.521975803516,18,35,16,retail,0,0.0,0,9,151199.54248019058,0.1702050817133537,23,mature,1,1,1,1,1,1,3,1,422918.6064576733,29765.84885086332,0.0747306044875141,0.0310669814755849,0.1620788399749491,148841.23023112267,18699.59050170841,8,7,2,40930.2167104816,3680,37217,358,high,2556,2383,2383,physical,27,male,master,employed,Other,0,medium,32.3,11.413678527865551,5030.605967525185,0.125,3.6590201301534986,15.13843931055513,1.669773907250619,1.0,0.4666666666666667,1.8502390038361858,4.6705065529304495,0.09728260869565217,Thin Margin,Risky,Reliable,Lean,High ROI,Mature,Large,Medium
1272,SME_1272,67078.32316292715,0.0888927236682409,0.6881863460296027,4248.04270067254,20835.43319236149,20,9,4,beauty,1,56678.4121564734,1,8,397674.11820937,0.1865719733089074,9,growth,1,1,1,0,1,1,4,1,325436.9066154679,33765.873334227006,0.1164841207096663,0.0302613192348143,0.0850558747253209,12977.993599924504,36335.94197387429,16,33,34,7169.170751982046,879,91126,199,high,3875,2880,2080,mobile,51,male,phd,self-employed,Kisumu,0,high,32.4,11.113631125888137,3353.9161581463572,8.5,7.741762403388638,3.2194350145558213,5.928504164355089,0.7222222222222222,0.673469387755102,0.7351694742580211,4.8515957357045325,0.22639362912400454,Thin Margin,Risky,Problematic,Lean,Low ROI,Growth,Large,Medium
1273,SME_1273,36104.93990567443,0.2116985270246499,0.1200412102364679,0.0,3638.118811981356,46,39,5,manufacturing,1,135921.99461886642,0,2,198514.99785744905,0.0539338634440045,22,mature,0,1,1,1,1,1,1,1,486239.4848238426,45777.89394650126,0.0789611244173853,0.0320190798071831,0.0778326278336957,52958.95690918431,31057.039154697355,16,26,48,25495.990819424675,3916,33463,431,high,3249,1487,1487,mobile,26,male,none,self-employed,Other,1,low,55.5,10.49421267110909,784.8899979494441,9.6,0.5670384764769311,9.92406839127151,5.498278029989172,1.0,0.6190476190476191,2.326994485612682,13.467394935268201,0.11006128702757917,Healthy Margin,Stable,Problematic,Lean,Moderate ROI,Growth,Large,Medium
1274,SME_1274,44208.21360380227,0.2004794753781907,0.4048379527621183,2124.495999211377,4938.452569937563,2,44,7,tech,1,478816.42643527663,0,8,279467.45877208177,0.1874382420573908,5,growth,1,1,1,1,1,1,4,0,196530.30006950832,34105.72306776217,0.0941624698974399,0.0460762148219094,0.0638870170596907,134565.07998625675,26178.255282704027,11,43,37,7544.231772641197,4137,94729,64,low,742,742,742,physical,41,male,none,self-employed,Kisumu,1,low,49.1,10.696688498917283,22104.106801901136,5.285714285714286,2.019348624084433,8.951835211077304,6.3216184502882795,1.0,0.7962962962962963,3.6360513616215315,4.445560769110225,0.015470147449842882,Healthy Margin,Manageable,Problematic,Lean,Moderate ROI,Mature,Medium,Medium
1275,SME_1275,98497.47381071212,0.0858608129605392,0.23852981343097,25710.230853141165,20795.8266466358,87,38,6,transport,1,162078.0541831989,0,2,712259.8818672588,0.182067003311733,21,growth,1,1,0,1,1,1,2,1,122685.92939792742,46226.590225129934,0.0655175721233517,0.0340649394379413,0.1061793535344177,67769.48503169109,7276.153355549036,6,21,41,21902.4246621952,3944,11207,18,high,1706,1706,178,online,48,male,none,employed,Mombasa,0,low,66.2,11.497796332732651,1132.1548713874956,6.833333333333333,2.7780987065728806,4.736405793546386,7.231250247453522,0.10433763188745604,0.7777777777777778,0.7619041939233827,1.2455743751733122,0.004563894523326572,Thin Margin,Manageable,Problematic,Lean,Low ROI,Mature,Medium,Large
1276,SME_1276,52932.98724114808,0.2448809960773847,0.4175038065786046,1037.039721642837,15269.074098423183,94,6,24,retail,1,171651.47047304158,0,6,857714.9331909355,0.1174385919698594,32,growth,1,1,1,1,1,1,4,0,387759.3692789455,10296.386343509022,0.0982059915020967,0.0400781419473329,0.128881617507231,187100.7167222802,29696.38866210964,10,7,40,28126.292842025206,1739,45311,89,high,967,967,953,physical,21,female,bachelor,employed,Mombasa,1,low,44.4,10.876800892472954,563.1168855441285,1.6666666666666667,1.7049253035816199,3.466679570741909,16.203788561628365,0.9855222337125129,0.4117647058823529,4.095689978665328,7.325476786572064,0.05117883841288096,Healthy Margin,Manageable,Occasional,Lean,Low ROI,Mature,Medium,Large
1277,SME_1277,238694.3289243162,0.2319139096437622,0.0794265673153124,612.7416024063552,46277.21629311117,63,3,22,services,1,102898.57623788134,0,3,42447.74926524018,0.2531543744504293,13,mature,1,1,1,1,1,1,2,1,69645.64622139894,36916.1387787985,0.0859697107402172,0.0442354599182891,0.1945206033682698,26956.19180428016,34944.84613853774,13,32,37,40578.95107259925,759,5164,36,high,4563,1810,1810,mobile,57,male,bachelor,self-employed,Nairobi,1,low,53.2,12.382943243322362,3788.798871814543,1.6818181818181819,0.34248298188460446,5.157923229704901,0.1778330865946097,1.0,0.7111111111111111,0.25933183340290045,0.29177754886452195,0.04743083003952569,Healthy Margin,Stable,Occasional,Lean,Moderate ROI,Mature,Large,Small
1278,SME_1278,59724.25432759344,0.1594007548073455,0.1105845336452154,2695.002845551493,18785.290269013527,3,14,10,manufacturing,1,405356.7945579951,1,4,574579.0240879004,0.0,15,startup,1,1,1,1,1,1,4,1,121800.14281512458,46734.858096936936,0.0739565440783259,0.0329589982427059,0.2008736310261973,185976.9488635339,40925.17118587237,19,38,23,43065.20999640693,4035,32045,185,high,466,466,466,online,34,male,bachelor,self-employed,Kisumu,0,medium,64.9,10.997510230495424,19908.084775864478,2.3,0.6937516310940294,3.179309633884605,9.620530730049431,1.0,0.6666666666666666,3.799162042355954,2.0393748601202915,0.04584882280049566,Healthy Margin,Stable,Problematic,Lean,Low ROI,Mature,Small,Large
1279,SME_1279,54158.394658393816,0.1555718503663225,0.1836187765250274,2633.610867547311,37892.90610360501,46,11,14,manufacturing,0,0.0,0,2,55338.56682102179,0.1517801622860819,35,mature,1,1,1,1,1,1,1,1,278127.3789427995,25826.260029493948,0.0743537349958799,0.0451749524865107,0.0451614002181509,183222.0877782299,15670.848675881982,0,8,33,1384.9967541946228,3400,28390,438,high,2634,2216,1419,physical,39,male,bachelor,employed,Kisumu,1,low,18.7,10.89968673061073,1177.3564056172568,2.357142857142857,1.180282783117018,1.4292489077062727,1.0217911215809101,0.6403429602888087,1.0,3.6724304276121336,5.135443557681109,0.1288235294117647,Healthy Margin,Manageable,Problematic,Lean,Low ROI,Mature,Large,Small
1280,SME_1280,44318.09599499212,0.1887840439781135,0.3118446068502126,9461.186689116954,26512.376318312137,49,47,8,services,0,0.0,0,1,103544.26011131928,0.2309954427346776,4,startup,1,1,1,0,1,0,2,1,389092.3974173714,48538.41440597832,0.0762818068408919,0.0497804912485493,0.1809251352577156,191374.29161564773,13951.24723150982,5,21,34,34460.76972639447,1118,20561,308,high,3231,766,766,online,45,male,master,self-employed,Mombasa,1,low,46.5,10.699170923988232,904.4509386733087,4.25,1.6518589192122932,1.6716002919882194,2.336387829545286,1.0,0.8076923076923077,4.632995489480392,8.779537764017169,0.27549194991055453,Healthy Margin,Manageable,Problematic,Lean,Low ROI,Mature,Large,Medium
1281,SME_1281,52739.68967244682,0.0896807850820619,0.2038378100192466,932.2078118364608,35204.283432116776,1,5,14,transport,0,0.0,0,7,710982.3539218269,0.4098509119579856,25,growth,1,1,0,1,1,1,4,1,320436.4927594576,29863.09631234318,0.0806217376902511,0.0351248364256298,0.1315924045911919,20059.406109497228,37689.85516528136,16,8,10,20507.95187180271,1462,79999,46,medium,4451,3325,732,mobile,30,male,phd,self-employed,Other,0,low,48.5,10.87314253665998,52739.68967244682,0.7142857142857143,2.27292624426432,1.4981043364834559,13.480973406130424,0.22015037593984962,0.3333333333333333,1.094986747806917,6.07581301197655,0.03146374829001368,Thin Margin,Manageable,Occasional,Balanced,Low ROI,Mature,Large,Large
1282,SME_1282,46882.846673674285,0.1521022035414857,0.3988581515870129,0.0,13005.79915076996,22,8,14,manufacturing,0,0.0,0,6,740895.9443720743,0.0634327065001454,22,startup,0,1,1,1,1,1,3,0,497701.6557680828,47433.83696492737,0.0673354139980803,0.0320823952216466,0.1674650474086854,58118.27579586615,23905.230551679124,8,30,14,24747.68963483214,3018,33611,130,low,2436,2436,1962,physical,42,female,master,self-employed,Kisumu,1,low,39.9,10.755428474504011,2131.038485167013,1.0,2.6223035715470404,3.604764776864846,15.803134769717452,0.8054187192118226,0.7894736842105263,1.7495419362750262,10.615858273971936,0.043074884029158385,Healthy Margin,Manageable,Occasional,Lean,Low ROI,Mature,Large,Large
1284,SME_1284,82823.55585842006,0.2113518951852054,0.3899366311868033,0.0,26504.4248457212,14,7,23,tech,1,256834.41073361703,0,7,484756.6815348988,0.2547902793000147,17,mature,0,1,1,1,1,1,4,1,376235.3041988962,25599.243457611297,0.1170853976252372,0.0394750974542907,0.1089262515202047,177632.2778439825,8870.421527190141,11,3,44,1713.482647217518,1544,32323,341,high,121,121,121,mobile,23,female,phd,self-employed,Other,1,low,46.2,11.324479864744061,5915.968275601433,1.9130434782608696,1.8449639680075072,3.124895421822023,5.852884200764693,1.0,0.21428571428571427,2.251807440989172,4.54261230756669,0.22085492227979275,Healthy Margin,Manageable,Occasional,Lean,Low ROI,Mature,Small,Medium
1285,SME_1285,38581.91078760235,0.0406954744290698,0.5428181459491301,19429.84626860218,41566.20356426248,92,6,3,manufacturing,1,409111.3110120376,0,0,862611.3323758644,0.2063347927645112,4,growth,1,1,1,0,1,0,4,1,497262.19823618105,6543.113089132995,0.0710883200276571,0.0383958608408162,0.1747313132454341,162399.3734247299,22273.563384056724,19,45,16,41769.51087844206,2493,82595,61,medium,1886,100,100,physical,20,male,phd,self-employed,Mombasa,0,low,24.3,10.560564731711176,419.36859551741685,5.333333333333333,13.338538340306986,0.9282038646602321,22.357921491359885,1.0,0.703125,4.786516091062245,12.888480328868729,0.024468511833132773,Thin Margin,Risky,Problematic,Lean,Low ROI,Growth,Medium,Large
1286,SME_1286,34636.24565783633,0.2552393879900299,0.3623739944183014,611.0962002905469,18252.28467380568,85,3,1,agriculture,1,411449.6699635908,0,7,183501.52580879183,0.0767656407669228,32,growth,1,1,0,1,1,0,2,0,316608.1367829473,34582.628437350926,0.0938835662894342,0.046583748673281,0.2031452156738463,35984.47299134862,36580.23180049298,16,13,12,11531.401229303528,3108,70594,128,medium,3237,2378,1007,physical,42,male,none,employed,Kisumu,1,low,57.0,10.45268484617311,407.48524303336853,12.0,1.4197416678982808,1.8976389135297504,5.297962360631175,0.4234650967199327,0.4482758620689655,2.0950511065400095,9.140948470877813,0.04118404118404118,Healthy Margin,Manageable,Problematic,Lean,Low ROI,Startup,Large,Medium
1287,SME_1287,32478.58034809592,0.1268915934223484,0.1174654934489749,14955.468707645254,5010.567452526227,45,12,9,agriculture,0,0.0,0,9,264722.0853623026,0.1516327400146385,27,startup,1,1,1,1,1,1,2,1,371578.2635017224,16442.537472969692,0.0741738256948616,0.0394836266680254,0.1541291561653943,32588.20306737177,23077.07655852852,3,7,27,44014.87625202092,1916,80600,38,low,2939,2939,1271,online,43,male,highschool,self-employed,Kisumu,1,low,59.4,10.388366873874903,721.7462299576871,3.0,0.9257153313379911,6.482016389525078,8.150666763297188,0.43246002041510717,0.7,1.7139074131103058,11.440717528883816,0.019832985386221295,Thin Margin,Stable,Problematic,Lean,Moderate ROI,Mature,Large,Medium
1288,SME_1288,63433.88012843706,0.1351833112648176,0.5045064770307509,14341.52727247605,33685.58238604244,96,18,9,transport,1,59551.17116707888,0,4,151812.1046499319,0.0,6,mature,1,1,1,1,1,0,1,1,184247.4146544565,17989.48548806752,0.106758768308024,0.0392473225459487,0.1190490840085153,97455.58404312543,43763.7886036792,7,40,42,3485.1031573618684,3317,20597,328,medium,4685,1492,625,online,46,female,phd,self-employed,Other,1,medium,36.4,11.057769148897451,660.7695846712194,4.666666666666667,3.7320174532671935,1.8831166224610314,2.393233778897838,0.41890080428954424,0.851063829787234,2.2262452235441414,2.9045584832805993,0.09888453421766656,Thin Margin,Risky,Problematic,Lean,Low ROI,Mature,Large,Medium
1289,SME_1289,36028.969913889,0.1060586265740846,0.2092265646591004,10885.162695132884,387.98241687122425,6,6,22,agriculture,0,0.0,0,7,801586.515370239,0.20038659348321,3,mature,1,1,0,1,1,1,2,1,291539.98278961243,5890.27877649449,0.0987162272776233,0.0262070817033356,0.1182042178979041,38801.19269671871,1206.2474724452932,18,34,37,20421.63109330749,3570,63321,160,medium,1767,1767,1767,online,26,female,master,employed,Nairobi,0,low,46.4,10.492106368712342,6004.8283189815,1.6818181818181819,1.9727444284124347,92.86237815732619,22.248388374301847,1.0,0.6538461538461539,1.1104242021013573,8.091821206279482,0.04481792717086835,Thin Margin,Manageable,Occasional,Lean,High ROI,Mature,Medium,Large
1290,SME_1290,31587.05796816169,0.1298372788254546,0.4365627749528354,2912.1746011189457,23764.64882827541,65,9,2,agriculture,0,0.0,0,8,244101.61601888653,0.058410726293356,10,growth,1,1,1,1,1,1,4,1,460378.5831661196,30094.36028724789,0.0729759096965894,0.0406468411204045,0.1259936301442485,97800.59382594613,9818.356666407,18,21,21,37117.29079717431,4610,14436,278,low,3307,2043,518,physical,53,female,phd,self-employed,Other,0,medium,59.4,10.36053441574817,485.9547379717183,10.5,3.3623838923775047,1.3291615708867157,7.727899707055016,0.2535487028879099,0.5384615384615384,3.4070583781759005,14.57491177653076,0.06030368763557484,Thin Margin,Risky,Problematic,Lean,Low ROI,Startup,Large,Medium
1291,SME_1291,59579.90736611391,0.2492971941603625,0.5360601324832659,35.467847722696426,9640.095133322962,21,24,16,transport,0,0.0,0,1,172401.01790312972,0.245566094096078,16,growth,1,1,1,1,1,0,4,1,433994.87938144326,18018.246254391182,0.1001636728211903,0.0473899359347223,0.1617041357142461,169715.45035315325,31116.212155616668,4,5,33,12837.378246843056,594,35439,161,low,4998,3497,1574,online,23,male,none,employed,Other,0,low,51.4,10.995090455525492,2837.138446005424,2.0625,2.150285462653225,6.180427323809675,2.893610036077076,0.4501000857878181,0.5555555555555556,3.3707951453276843,7.284248978679647,0.27104377104377103,Healthy Margin,Manageable,Problematic,Lean,Moderate ROI,Mature,Large,Medium
1293,SME_1293,49671.60783481614,0.2393875770261731,0.0755761780253025,0.0,48970.993656892606,3,34,6,retail,0,0.0,0,5,95540.38583346092,0.1252485176499908,26,growth,0,1,1,1,0,1,1,1,210748.0505026991,38705.34545485173,0.0596804132879099,0.0471011860238976,0.1795830358054453,146266.80947973288,14509.376638069549,5,17,22,31874.815353300368,770,57755,124,high,3004,167,167,online,42,female,master,self-employed,Kisumu,1,low,73.7,10.813208909940709,16557.20261160538,3.6666666666666665,0.31570634936097575,1.0143067176221148,1.9234405729563309,1.0,0.7727272727272727,3.2367824019803555,4.242827234494717,0.16103896103896104,Healthy Margin,Stable,Problematic,Lean,Low ROI,Mature,Large,Small
1294,SME_1294,76844.31151704906,0.1736616436771195,0.1622681750235312,687.1946551435905,23220.145316032296,30,24,23,manufacturing,1,280681.12876532425,0,8,64002.27167576909,0.2166550257603408,26,startup,1,1,1,0,1,1,3,1,430868.1243243432,21086.927576937946,0.0904702465774836,0.0301871203207831,0.1709544000688794,53764.00029194757,47152.67907847169,12,7,31,10869.6158315925,339,75577,432,low,3265,403,403,physical,55,male,none,employed,Nairobi,0,low,43.5,11.249549738869478,2561.4770505683023,1.3478260869565217,0.934392716708523,3.309381163260511,0.8328823619113201,1.0,0.3684210526315789,1.3132615463413888,5.607026933005297,1.2743362831858407,Healthy Margin,Stable,Occasional,Lean,Low ROI,Mature,Large,Small
1295,SME_1295,51553.05967425231,0.0655084846499949,0.4984116700327703,0.0,40874.91282628333,31,28,13,manufacturing,0,0.0,0,9,124583.29558140974,0.2260256563623651,34,mature,0,0,1,1,1,1,4,1,178103.26019316213,18250.187007044624,0.1065431512320766,0.0212774367623046,0.0640884139788917,56828.5900216663,17201.514131287222,18,6,3,39680.600062425714,4709,35282,226,low,4397,3524,376,physical,41,female,phd,self-employed,Eldoret,0,medium,25.0,10.85038623851216,1663.0019249758811,0.23076923076923078,7.608352913301729,1.261239623760194,2.4166033280781525,0.10669693530079455,0.25,1.4359982631627808,3.4547563484794312,0.04799320450201741,Thin Margin,Risky,Reliable,Lean,Low ROI,Mature,Large,Medium
1296,SME_1296,47856.45992338368,0.0747281324865533,0.2746315971535775,1590.1042064557812,25389.20934755605,34,11,1,transport,0,0.0,0,9,20236.066307424244,0.2871284301885559,27,mature,1,1,0,1,1,1,4,0,449428.0857200592,37173.79704102916,0.0535244233163837,0.0333538533287885,0.2062352292318277,120787.71716212676,21148.319796431228,5,31,12,49228.39770169272,4493,56983,304,medium,912,912,912,mobile,29,male,bachelor,self-employed,Nairobi,0,low,49.5,10.775982286994676,1407.5429389230494,12.0,3.675076413865891,1.8849133609586117,0.4228492107402302,1.0,0.8611111111111112,2.9658699616685404,9.391168641382501,0.06766080569775205,Thin Margin,Risky,Problematic,Lean,Low ROI,Startup,Medium,Small
1297,SME_1297,80843.19518065767,0.2673475119045742,0.3119360302413249,0.0,24792.001555201205,83,46,19,manufacturing,0,0.0,0,7,703050.3511373566,0.1738638083206885,30,startup,0,1,1,1,1,1,2,0,398196.24921967246,16439.351335537605,0.0855506495757452,0.0201187079064815,0.2604608796276445,171223.812078539,48842.54090308206,12,6,42,12454.676828258947,3,60452,393,medium,4317,3905,2400,physical,54,female,master,self-employed,Mombasa,1,low,62.6,11.300279065033234,974.0143997669599,2.210526315789474,1.1667811232620184,3.260857942455932,8.69646912849341,0.614596670934699,0.3333333333333333,2.7221382392153837,4.925538238930763,131.0,Healthy Margin,Manageable,Problematic,Lean,Low ROI,Mature,Large,Large
1298,SME_1298,44605.76152774416,0.0838145184040088,0.4138236624245414,608.9887396443922,46521.17465893889,20,39,15,manufacturing,0,0.0,0,5,570990.6152801891,0.1894218535121854,18,mature,1,1,1,1,1,0,3,1,118560.41704400914,25160.26359469036,0.1087884419668117,0.0246445113022938,0.1259965663721072,108566.47584687467,24480.328571866805,5,9,5,41125.24419026953,1927,44135,351,low,4386,2884,2656,physical,46,female,none,self-employed,Kisumu,0,medium,30.5,10.705640730278546,2230.288076387208,0.3333333333333333,4.93737445856097,0.9588270686362238,12.800826523834616,0.9209431345353676,0.6428571428571429,2.9827268913677942,2.6579619534186456,0.18214841722885314,Thin Margin,Risky,Reliable,Lean,Low ROI,Mature,Large,Large
1299,SME_1299,56111.94926890341,0.0692654642582828,0.4044484293120485,1019.156416835661,44498.29343733408,87,11,1,beauty,1,379669.2442883647,1,4,225677.60685696945,0.0613675919221592,18,startup,1,1,0,1,1,1,4,1,373894.2410435644,12217.340016737802,0.1166933895995034,0.0257177599422671,0.195795058251439,43664.84830327055,31030.48052151664,15,35,12,48863.20926198699,674,85739,321,low,4044,1404,1404,online,43,male,highschool,self-employed,Eldoret,0,high,34.0,10.935121889632489,644.9649341253265,12.0,5.8391065972489224,1.2609910388569074,4.0219170746584165,1.0,0.7,1.3311839955305649,6.663362187824978,0.4762611275964392,Thin Margin,Risky,Problematic,Lean,Low ROI,Startup,Large,Medium
1300,SME_1300,57614.15275300324,0.229612017965531,0.3418199718578191,16030.506109895296,39290.02325939872,54,5,10,tech,0,0.0,0,2,248344.84901804395,0.3448399423251863,14,growth,1,1,1,1,1,1,3,0,425447.1029425604,16434.87460202264,0.0959189590267736,0.0360150594915493,0.21734590266856,47477.183686788005,27468.742783475234,17,49,9,11036.540770132364,4419,28197,70,medium,386,386,386,online,26,female,highschool,self-employed,Eldoret,1,low,59.1,10.961540880716028,1066.9287546852452,0.9,1.4886850213090004,1.4663812330327683,4.3104833994994145,1.0,0.7424242424242424,1.3008249343101994,7.384420018575787,0.015840687938447614,Healthy Margin,Manageable,Occasional,Lean,Low ROI,Mature,Small,Medium
1301,SME_1301,39756.60427500292,0.173698701340014,0.2686997443169301,1105.9527040012763,14812.787665839203,25,9,1,manufacturing,1,91891.18214421168,0,3,814749.2265006389,0.1065559542979725,14,growth,1,1,1,1,1,0,3,1,114954.23847428418,9427.33893296268,0.072946383927311,0.0484978909303109,0.1858537562786277,125317.89861065336,9697.74956134593,10,30,12,11726.479311141264,3619,64408,471,low,4899,3592,2247,physical,40,female,bachelor,self-employed,Nairobi,1,low,42.7,10.590556404302282,1590.264171000117,12.0,1.5469300705418185,2.683938038664281,20.49343099991351,0.6255567928730512,0.75,3.3960558411396007,2.8914501268550743,0.13014644929538546,Healthy Margin,Manageable,Problematic,Lean,Low ROI,Startup,Large,Large
1302,SME_1302,84752.70776984774,0.084345209642452,0.2530997331401464,0.0,27250.420786197028,15,1,12,services,1,382194.5675073855,0,6,511783.7135430944,0.2724834698669547,22,startup,0,1,1,1,1,1,4,0,255806.96223299997,24221.65302645444,0.0923390796915196,0.0205945472461854,0.1780974091503903,25161.679105895488,49583.55819442518,19,30,23,35855.67394175195,3149,74721,322,high,129,129,129,physical,27,male,phd,employed,Eldoret,0,low,48.4,11.347504773782443,5650.180517989849,1.9166666666666667,3.0007600219747173,3.1101430849382314,6.038552950224092,1.0,0.6122448979591837,0.8819215251894595,3.0182748016460166,0.10225468402667513,Thin Margin,Risky,Occasional,Lean,Low ROI,Mature,Small,Large
1303,SME_1303,46489.469650691,0.1651637482783233,0.4286848237937014,1502.602039826069,11194.86166528425,38,44,11,tech,1,179003.34954711015,0,6,704557.7899401048,0.2732187292463822,17,startup,1,1,0,1,1,1,3,1,438182.6736560038,46705.22906844602,0.0519154337466295,0.0271006868040488,0.0653553272258575,17768.035778341462,3894.582568606932,16,9,9,47532.95476878844,4779,94222,246,low,2866,1621,1621,online,55,female,bachelor,self-employed,Kisumu,1,low,48.8,10.747002616820977,1223.4070960708157,0.8181818181818182,2.5955140172243447,4.152750703017336,15.155212464972326,1.0,0.36,0.4659682829190204,9.425417776291859,0.0514752040175769,Healthy Margin,Manageable,Occasional,Lean,Low ROI,Mature,Large,Large
1304,SME_1304,38870.17387770108,0.0781973121451805,0.3830354296601689,4956.67420044904,22195.834902326988,23,24,17,tech,0,0.0,0,2,463700.34224941727,0.2399902654727976,24,startup,1,1,1,1,1,1,3,1,139392.5035424899,9538.711366533662,0.0819103188198046,0.0490836187302457,0.1357923794551023,25044.60204945646,49191.2851167776,9,19,11,34763.77612769329,3778,9359,459,medium,3368,593,593,online,24,male,phd,employed,Kisumu,0,medium,52.2,10.568008223485473,1690.007559900047,0.6470588235294118,4.898319637240579,1.751237295138917,11.92946405921357,1.0,0.6785714285714286,1.9098419111734783,3.5861044507047124,0.12149285336156697,Thin Margin,Risky,Occasional,Lean,Low ROI,Mature,Large,Medium
1305,SME_1305,64424.40309558712,0.2270574978895823,0.2614049999073315,5909.841155475278,24210.65328798953,52,6,4,agriculture,1,164290.08569969737,0,3,252963.66550037643,0.1762609626073513,18,growth,1,1,0,1,1,1,2,0,252090.11502703864,24679.879445335773,0.1009129173899847,0.0464495823704597,0.1424354353466442,81507.17691636646,23931.789530721475,15,34,32,25230.68790154109,3911,25398,38,high,2220,2220,2077,online,35,male,highschool,employed,Other,1,low,52.8,11.07326329232035,1238.9308287612907,8.0,1.1512722651178529,2.66099399835472,3.9265193520699255,0.9355855855855856,0.6938775510204082,1.63663086316294,3.9129600417563832,0.009716185118895423,Healthy Margin,Manageable,Problematic,Lean,Low ROI,Growth,Large,Medium
1306,SME_1306,37583.20957829653,0.2242959675411193,0.4623168469489711,30.96988222596395,41582.00200846655,66,39,23,manufacturing,0,0.0,0,2,970994.7446692488,0.1637264231811071,26,mature,1,1,1,1,1,1,2,0,325746.5945955226,18424.51367280768,0.0525344974468677,0.0450454987790662,0.2167842482967563,74102.19355013315,10290.71399416437,4,28,26,5261.473838826336,3325,69881,425,low,2801,2188,993,mobile,37,male,none,self-employed,Other,0,low,51.9,10.53433928314689,569.4425693681293,1.1304347826086956,2.0611910772056854,0.9038335761381614,25.835865418742113,0.4538391224862888,0.875,2.245494956158096,8.667343695511148,0.12781954887218044,Healthy Margin,Manageable,Occasional,Lean,Low ROI,Mature,Large,Large
1307,SME_1307,50385.1531684528,0.187240433917536,0.2806448827305324,0.0,44801.41826624965,57,22,7,agriculture,0,0.0,0,1,574334.6121078895,0.1935923682659984,5,growth,0,1,1,1,1,1,3,1,93763.56173418296,21333.37763649931,0.0922263426652007,0.0227540047650256,0.0859513428098681,5418.585529846747,9179.60892582224,9,29,24,46218.76019440802,3256,65923,99,medium,2006,1746,1746,online,57,male,bachelor,employed,Mombasa,1,medium,42.7,10.827471677590689,883.9500555868913,3.4285714285714284,1.4988476412852865,1.1246329941837925,11.398885901720199,1.0,0.7631578947368421,0.289732064659262,1.8609363242521666,0.030405405405405407,Healthy Margin,Manageable,Problematic,Lean,Low ROI,Mature,Large,Large
